매장명,승인번호,금액,결제수단,상태,배달여부,승인일시,취소일시
카카온 테스트 매장,24011936531,25000,CASH,APPROVED,매장,2024-01-19 17:54:29,
카카온 테스트 매장,24011989553,20000,KAKAOPAY,APPROVED,배달,2024-01-19 18:19:31,
카카온 테스트 매장,24011915994,30000,KAKAOPAY,APPROVED,배달,2024-01-19 18:45:00,
카카온 테스트 매장,24011929757,25000,CARD,CANCELED,매장,2024-01-19 18:53:04,2024-01-21 11:53:04
카카온 테스트 매장,24011966455,10000,CASH,APPROVED,매장,2024-01-19 18:53:27,
카카온 테스트 매장,24011983627,15000,CARD,APPROVED,매장,2024-01-19 19:14:58,
카카온 테스트 매장,24011996069,10000,CARD,APPROVED,매장,2024-01-19 23:26:37,
카카온 테스트 매장,24012053278,10000,CASH,APPROVED,배달,2024-01-20 00:52:12,
카카온 테스트 매장,24012096096,5000,CARD,APPROVED,매장,2024-01-20 02:04:15,
카카온 테스트 매장,24012031419,5000,KAKAOPAY,APPROVED,매장,2024-01-20 03:25:01,
카카온 테스트 매장,24012008617,25000,KAKAOPAY,APPROVED,매장,2024-01-20 12:37:49,
카카온 테스트 매장,24012078355,5000,KAKAOPAY,APPROVED,매장,2024-01-20 17:02:57,
카카온 테스트 매장,24012024181,10000,CASH,APPROVED,배달,2024-01-20 17:09:46,
카카온 테스트 매장,24012016312,15000,KAKAOPAY,APPROVED,배달,2024-01-20 19:51:35,
카카온 테스트 매장,24012055201,15000,CARD,APPROVED,배달,2024-01-20 21:30:33,
카카온 테스트 매장,24012091652,40000,KAKAOPAY,APPROVED,매장,2024-01-20 22:52:31,
카카온 테스트 매장,24012140098,50000,CASH,APPROVED,매장,2024-01-21 02:07:21,
카카온 테스트 매장,24012161990,5000,CASH,APPROVED,매장,2024-01-21 03:00:22,
카카온 테스트 매장,24012156541,30000,CARD,APPROVED,매장,2024-01-21 03:37:47,
카카온 테스트 매장,24012134730,30000,CARD,APPROVED,매장,2024-01-21 04:29:46,
카카온 테스트 매장,24012185148,50000,CARD,APPROVED,배달,2024-01-21 05:44:53,
카카온 테스트 매장,24012148807,50000,CASH,CANCELED,매장,2024-01-21 06:28:18,2024-01-22 18:28:18
카카온 테스트 매장,24012115464,5000,KAKAOPAY,APPROVED,매장,2024-01-21 16:37:26,
카카온 테스트 매장,24012131040,10000,CARD,APPROVED,매장,2024-01-21 18:15:59,
카카온 테스트 매장,24012121918,15000,CASH,APPROVED,배달,2024-01-21 18:37:10,
카카온 테스트 매장,24012128975,25000,CASH,APPROVED,배달,2024-01-21 20:33:14,
카카온 테스트 매장,24012149973,25000,TRANSFER,CANCELED,매장,2024-01-21 22:38:08,2024-01-23 02:38:08
카카온 테스트 매장,24012182357,20000,CASH,APPROVED,배달,2024-01-21 23:15:20,
카카온 테스트 매장,24012181451,25000,CARD,APPROVED,매장,2024-01-21 23:16:55,
카카온 테스트 매장,24012196743,30000,CARD,APPROVED,매장,2024-01-21 23:20:48,
카카온 테스트 매장,24012292043,15000,CASH,APPROVED,매장,2024-01-22 00:46:54,
카카온 테스트 매장,24012296262,15000,CARD,APPROVED,매장,2024-01-22 02:03:30,
카카온 테스트 매장,24012284387,5000,KAKAOPAY,APPROVED,매장,2024-01-22 02:59:05,
카카온 테스트 매장,24012270561,50000,CASH,APPROVED,매장,2024-01-22 04:35:43,
카카온 테스트 매장,24012203002,15000,CARD,APPROVED,매장,2024-01-22 05:11:20,
카카온 테스트 매장,24012271139,30000,CARD,APPROVED,매장,2024-01-22 05:50:18,
카카온 테스트 매장,24012261168,50000,KAKAOPAY,APPROVED,매장,2024-01-22 06:33:30,
카카온 테스트 매장,24012281609,15000,CASH,APPROVED,매장,2024-01-22 08:12:39,
카카온 테스트 매장,24012260239,30000,CASH,APPROVED,매장,2024-01-22 11:39:22,
카카온 테스트 매장,24012261080,25000,CASH,APPROVED,매장,2024-01-22 15:01:48,
카카온 테스트 매장,24012241796,25000,KAKAOPAY,APPROVED,매장,2024-01-22 15:08:21,
카카온 테스트 매장,24012262955,10000,CARD,CANCELED,매장,2024-01-22 18:04:22,2024-01-25 16:04:22
카카온 테스트 매장,24012277769,15000,CARD,APPROVED,매장,2024-01-22 18:11:55,
카카온 테스트 매장,24012231558,30000,KAKAOPAY,APPROVED,매장,2024-01-22 19:51:43,
카카온 테스트 매장,24012239576,40000,TRANSFER,APPROVED,배달,2024-01-22 23:38:28,
카카온 테스트 매장,24012321600,50000,CASH,APPROVED,매장,2024-01-23 02:59:56,
카카온 테스트 매장,24012366643,30000,CASH,APPROVED,배달,2024-01-23 04:20:46,
카카온 테스트 매장,24012340165,10000,CARD,APPROVED,매장,2024-01-23 04:36:01,
카카온 테스트 매장,24012364723,20000,KAKAOPAY,APPROVED,매장,2024-01-23 05:28:58,
카카온 테스트 매장,24012322809,20000,CARD,APPROVED,매장,2024-01-23 08:18:58,
카카온 테스트 매장,24012344981,5000,CASH,APPROVED,매장,2024-01-23 09:36:49,
카카온 테스트 매장,24012301017,30000,CARD,APPROVED,매장,2024-01-23 11:02:56,
카카온 테스트 매장,24012344975,30000,KAKAOPAY,APPROVED,매장,2024-01-23 11:16:43,
카카온 테스트 매장,24012370630,5000,KAKAOPAY,APPROVED,매장,2024-01-23 15:15:16,
카카온 테스트 매장,24012378864,25000,KAKAOPAY,APPROVED,배달,2024-01-23 17:57:39,
카카온 테스트 매장,24012359604,40000,CASH,APPROVED,매장,2024-01-23 20:14:42,
카카온 테스트 매장,24012359326,30000,KAKAOPAY,APPROVED,배달,2024-01-23 20:25:34,
카카온 테스트 매장,24012339500,15000,KAKAOPAY,APPROVED,배달,2024-01-23 22:07:53,
카카온 테스트 매장,24012420939,30000,KAKAOPAY,APPROVED,매장,2024-01-24 00:12:01,
카카온 테스트 매장,24012448550,20000,CARD,APPROVED,매장,2024-01-24 00:38:52,
카카온 테스트 매장,24012442510,50000,CARD,APPROVED,매장,2024-01-24 00:56:18,
카카온 테스트 매장,24012425987,25000,CARD,APPROVED,매장,2024-01-24 00:59:43,
카카온 테스트 매장,24012422064,40000,CARD,APPROVED,매장,2024-01-24 03:57:08,
카카온 테스트 매장,24012413498,10000,CARD,APPROVED,매장,2024-01-24 04:15:06,
카카온 테스트 매장,24012480771,30000,KAKAOPAY,APPROVED,매장,2024-01-24 04:58:24,
카카온 테스트 매장,24012418163,20000,KAKAOPAY,APPROVED,배달,2024-01-24 05:02:31,
카카온 테스트 매장,24012455949,40000,CASH,APPROVED,배달,2024-01-24 06:33:52,
카카온 테스트 매장,24012401533,30000,CARD,APPROVED,매장,2024-01-24 12:06:11,
카카온 테스트 매장,24012409173,10000,CASH,APPROVED,배달,2024-01-24 12:44:28,
카카온 테스트 매장,24012483744,5000,CARD,APPROVED,매장,2024-01-24 14:16:26,
카카온 테스트 매장,24012481321,50000,CARD,APPROVED,매장,2024-01-24 14:17:54,
카카온 테스트 매장,24012414977,5000,CASH,APPROVED,매장,2024-01-24 22:42:11,
카카온 테스트 매장,24012592958,5000,CARD,CANCELED,매장,2024-01-25 00:31:13,2024-01-26 13:31:13
카카온 테스트 매장,24012594682,10000,CASH,APPROVED,매장,2024-01-25 03:01:41,
카카온 테스트 매장,24012593015,40000,CARD,APPROVED,매장,2024-01-25 04:12:12,
카카온 테스트 매장,24012534236,15000,CARD,APPROVED,배달,2024-01-25 08:48:19,
카카온 테스트 매장,24012526087,15000,CARD,APPROVED,배달,2024-01-25 09:49:46,
카카온 테스트 매장,24012576784,30000,CARD,APPROVED,매장,2024-01-25 10:13:41,
카카온 테스트 매장,24012544236,25000,TRANSFER,APPROVED,배달,2024-01-25 10:47:50,
카카온 테스트 매장,24012540129,10000,CARD,APPROVED,배달,2024-01-25 12:15:25,
카카온 테스트 매장,24012533730,25000,CARD,APPROVED,배달,2024-01-25 13:01:36,
카카온 테스트 매장,24012576261,40000,KAKAOPAY,APPROVED,매장,2024-01-25 14:41:38,
카카온 테스트 매장,24012556771,50000,KAKAOPAY,APPROVED,매장,2024-01-25 16:09:15,
카카온 테스트 매장,24012536327,20000,KAKAOPAY,APPROVED,매장,2024-01-25 17:30:36,
카카온 테스트 매장,24012581516,10000,KAKAOPAY,APPROVED,매장,2024-01-25 18:46:34,
카카온 테스트 매장,24012518634,20000,CARD,APPROVED,매장,2024-01-25 19:03:22,
카카온 테스트 매장,24012556742,40000,KAKAOPAY,APPROVED,매장,2024-01-25 21:08:33,
카카온 테스트 매장,24012533929,15000,CASH,APPROVED,배달,2024-01-25 21:57:41,
카카온 테스트 매장,24012535403,30000,CASH,APPROVED,매장,2024-01-25 22:01:51,
카카온 테스트 매장,24012525597,5000,CARD,APPROVED,배달,2024-01-25 22:47:14,
카카온 테스트 매장,24012560747,40000,KAKAOPAY,APPROVED,매장,2024-01-25 23:00:18,
카카온 테스트 매장,24012635198,5000,CASH,APPROVED,매장,2024-01-26 02:27:12,
카카온 테스트 매장,24012669688,30000,CARD,CANCELED,매장,2024-01-26 05:36:14,2024-01-28 04:36:14
카카온 테스트 매장,24012639188,30000,CARD,APPROVED,매장,2024-01-26 07:37:32,
카카온 테스트 매장,24012678493,20000,CARD,APPROVED,배달,2024-01-26 08:17:39,
카카온 테스트 매장,24012699109,5000,KAKAOPAY,APPROVED,배달,2024-01-26 08:41:13,
카카온 테스트 매장,24012622835,10000,KAKAOPAY,APPROVED,매장,2024-01-26 10:33:42,
카카온 테스트 매장,24012636485,10000,KAKAOPAY,APPROVED,매장,2024-01-26 12:54:39,
카카온 테스트 매장,24012628997,5000,CARD,APPROVED,매장,2024-01-26 13:24:40,
카카온 테스트 매장,24012686454,30000,CASH,APPROVED,매장,2024-01-26 16:14:56,
카카온 테스트 매장,24012615690,20000,CARD,APPROVED,매장,2024-01-26 16:48:44,
카카온 테스트 매장,24012679944,25000,CARD,APPROVED,매장,2024-01-26 18:36:42,
카카온 테스트 매장,24012663662,40000,KAKAOPAY,APPROVED,매장,2024-01-26 19:45:14,
카카온 테스트 매장,24012779128,5000,KAKAOPAY,APPROVED,매장,2024-01-27 01:18:28,
카카온 테스트 매장,24012721238,50000,CARD,APPROVED,매장,2024-01-27 02:34:44,
카카온 테스트 매장,24012737589,10000,CARD,APPROVED,매장,2024-01-27 02:54:23,
카카온 테스트 매장,24012791258,50000,KAKAOPAY,APPROVED,배달,2024-01-27 03:14:57,
카카온 테스트 매장,24012751057,25000,KAKAOPAY,APPROVED,매장,2024-01-27 04:13:03,
카카온 테스트 매장,24012726632,20000,CARD,APPROVED,배달,2024-01-27 06:38:33,
카카온 테스트 매장,24012782847,5000,CARD,APPROVED,매장,2024-01-27 09:38:35,
카카온 테스트 매장,24012732446,10000,CASH,APPROVED,배달,2024-01-27 10:59:12,
카카온 테스트 매장,24012799046,40000,KAKAOPAY,APPROVED,매장,2024-01-27 11:24:46,
카카온 테스트 매장,24012769301,20000,CASH,APPROVED,매장,2024-01-27 12:06:28,
카카온 테스트 매장,24012722619,15000,CARD,APPROVED,매장,2024-01-27 12:39:34,
카카온 테스트 매장,24012740498,40000,CARD,APPROVED,매장,2024-01-27 13:26:01,
카카온 테스트 매장,24012761779,5000,CARD,APPROVED,매장,2024-01-27 20:08:59,
카카온 테스트 매장,24012888403,30000,CARD,APPROVED,배달,2024-01-28 02:16:30,
카카온 테스트 매장,24012837801,25000,KAKAOPAY,APPROVED,배달,2024-01-28 03:33:28,
카카온 테스트 매장,24012898187,40000,CARD,APPROVED,매장,2024-01-28 05:05:15,
카카온 테스트 매장,24012893269,40000,CARD,APPROVED,매장,2024-01-28 06:03:39,
카카온 테스트 매장,24012866053,50000,CARD,APPROVED,매장,2024-01-28 07:08:51,
카카온 테스트 매장,24012830681,30000,CARD,APPROVED,매장,2024-01-28 12:35:08,
카카온 테스트 매장,24012892416,50000,CARD,APPROVED,매장,2024-01-28 17:54:24,
카카온 테스트 매장,24012849114,50000,TRANSFER,APPROVED,매장,2024-01-28 18:03:25,
카카온 테스트 매장,24012878701,20000,CARD,APPROVED,매장,2024-01-28 18:45:46,
카카온 테스트 매장,24012822143,50000,CARD,APPROVED,매장,2024-01-28 19:23:02,
카카온 테스트 매장,24012862547,30000,TRANSFER,APPROVED,매장,2024-01-28 19:35:55,
카카온 테스트 매장,24012878363,5000,CARD,APPROVED,배달,2024-01-28 20:00:54,
카카온 테스트 매장,24012802758,5000,CARD,APPROVED,매장,2024-01-28 20:28:00,
카카온 테스트 매장,24012855926,20000,KAKAOPAY,APPROVED,매장,2024-01-28 20:57:59,
카카온 테스트 매장,24012847852,25000,CARD,APPROVED,매장,2024-01-28 21:50:16,
카카온 테스트 매장,24012875881,10000,CARD,APPROVED,매장,2024-01-28 21:55:07,
카카온 테스트 매장,24012898884,30000,CARD,APPROVED,배달,2024-01-28 23:36:16,
카카온 테스트 매장,24012988909,40000,CARD,APPROVED,배달,2024-01-29 02:33:54,
카카온 테스트 매장,24012985728,25000,CARD,APPROVED,배달,2024-01-29 04:41:18,
카카온 테스트 매장,24012934583,40000,KAKAOPAY,APPROVED,매장,2024-01-29 07:29:00,
카카온 테스트 매장,24012943695,5000,KAKAOPAY,APPROVED,매장,2024-01-29 07:47:07,
카카온 테스트 매장,24012932986,20000,KAKAOPAY,APPROVED,배달,2024-01-29 09:31:53,
카카온 테스트 매장,24012900833,40000,CARD,APPROVED,매장,2024-01-29 14:04:19,
카카온 테스트 매장,24012975694,15000,CASH,APPROVED,매장,2024-01-29 16:48:10,
카카온 테스트 매장,24012961203,15000,CASH,APPROVED,배달,2024-01-29 18:50:10,
카카온 테스트 매장,24012902737,40000,CASH,APPROVED,매장,2024-01-29 21:30:55,
카카온 테스트 매장,24012929389,10000,CARD,APPROVED,배달,2024-01-29 22:53:51,
카카온 테스트 매장,24012930976,40000,KAKAOPAY,APPROVED,매장,2024-01-29 23:21:31,
카카온 테스트 매장,24013040833,30000,KAKAOPAY,APPROVED,배달,2024-01-30 01:58:30,
카카온 테스트 매장,24013061078,10000,KAKAOPAY,APPROVED,매장,2024-01-30 01:58:41,
카카온 테스트 매장,24013068409,50000,KAKAOPAY,APPROVED,매장,2024-01-30 02:43:09,
카카온 테스트 매장,24013030286,50000,CARD,APPROVED,매장,2024-01-30 05:51:40,
카카온 테스트 매장,24013043228,20000,KAKAOPAY,APPROVED,매장,2024-01-30 06:16:14,
카카온 테스트 매장,24013032277,15000,CARD,APPROVED,매장,2024-01-30 06:42:24,
카카온 테스트 매장,24013064632,20000,TRANSFER,APPROVED,배달,2024-01-30 07:02:46,
카카온 테스트 매장,24013091751,30000,KAKAOPAY,APPROVED,배달,2024-01-30 07:22:44,
카카온 테스트 매장,24013041810,25000,CARD,APPROVED,매장,2024-01-30 08:41:05,
카카온 테스트 매장,24013037071,25000,TRANSFER,APPROVED,매장,2024-01-30 10:05:16,
카카온 테스트 매장,24013065199,40000,CARD,APPROVED,매장,2024-01-30 10:10:39,
카카온 테스트 매장,24013006634,10000,CARD,APPROVED,매장,2024-01-30 10:40:20,
카카온 테스트 매장,24013090923,25000,CASH,APPROVED,배달,2024-01-30 11:18:50,
카카온 테스트 매장,24013099769,30000,CASH,APPROVED,매장,2024-01-30 14:15:52,
카카온 테스트 매장,24013023039,40000,CASH,APPROVED,매장,2024-01-30 14:31:04,
카카온 테스트 매장,24013052952,40000,CARD,APPROVED,매장,2024-01-30 14:32:03,
카카온 테스트 매장,24013082046,10000,KAKAOPAY,APPROVED,매장,2024-01-30 14:51:02,
카카온 테스트 매장,24013038830,40000,CARD,APPROVED,배달,2024-01-30 19:07:00,
카카온 테스트 매장,24013022745,40000,KAKAOPAY,APPROVED,배달,2024-01-30 20:22:08,
카카온 테스트 매장,24013003318,20000,CARD,APPROVED,배달,2024-01-30 20:50:01,
카카온 테스트 매장,24013062598,20000,KAKAOPAY,APPROVED,배달,2024-01-30 22:16:26,
카카온 테스트 매장,24013098395,40000,CARD,APPROVED,매장,2024-01-30 23:59:52,
카카온 테스트 매장,24013175127,25000,CARD,APPROVED,매장,2024-01-31 01:33:54,
카카온 테스트 매장,24013182793,40000,CARD,APPROVED,매장,2024-01-31 05:04:29,
카카온 테스트 매장,24013138966,25000,CASH,APPROVED,배달,2024-01-31 07:09:54,
카카온 테스트 매장,24013196862,25000,CARD,APPROVED,매장,2024-01-31 08:01:40,
카카온 테스트 매장,24013156292,40000,CARD,APPROVED,매장,2024-01-31 08:11:29,
카카온 테스트 매장,24013183675,20000,CARD,APPROVED,매장,2024-01-31 09:23:46,
카카온 테스트 매장,24013122974,40000,CARD,CANCELED,배달,2024-01-31 10:53:55,2024-02-02 02:53:55
카카온 테스트 매장,24013191177,25000,CARD,APPROVED,매장,2024-01-31 10:58:48,
카카온 테스트 매장,24013149452,50000,KAKAOPAY,APPROVED,매장,2024-01-31 12:02:00,
카카온 테스트 매장,24013104586,30000,KAKAOPAY,APPROVED,매장,2024-01-31 14:09:56,
카카온 테스트 매장,24013168625,50000,KAKAOPAY,APPROVED,매장,2024-01-31 16:19:33,
카카온 테스트 매장,24013101101,5000,CARD,APPROVED,매장,2024-01-31 16:30:53,
카카온 테스트 매장,24013131037,5000,TRANSFER,APPROVED,매장,2024-01-31 16:53:53,
카카온 테스트 매장,24013164938,5000,KAKAOPAY,APPROVED,매장,2024-01-31 16:57:50,
카카온 테스트 매장,24013157060,40000,KAKAOPAY,APPROVED,매장,2024-01-31 18:21:33,
카카온 테스트 매장,24013188177,15000,KAKAOPAY,APPROVED,매장,2024-01-31 18:40:51,
카카온 테스트 매장,24013138563,10000,KAKAOPAY,CANCELED,매장,2024-01-31 20:15:59,2024-02-03 02:15:59
카카온 테스트 매장,24013155228,15000,CARD,CANCELED,매장,2024-01-31 20:20:07,2024-02-03 13:20:07
카카온 테스트 매장,24013123616,25000,KAKAOPAY,APPROVED,매장,2024-01-31 21:44:28,
카카온 테스트 매장,24013136355,40000,KAKAOPAY,APPROVED,매장,2024-01-31 21:53:56,
카카온 테스트 매장,24013191859,30000,CARD,APPROVED,매장,2024-01-31 21:59:43,
카카온 테스트 매장,24013192968,5000,CARD,APPROVED,배달,2024-01-31 22:15:19,
카카온 테스트 매장,24020147700,25000,CARD,APPROVED,매장,2024-02-01 02:30:35,
카카온 테스트 매장,24020116913,20000,CARD,APPROVED,매장,2024-02-01 05:12:58,
카카온 테스트 매장,24020155263,15000,KAKAOPAY,APPROVED,매장,2024-02-01 07:20:57,
카카온 테스트 매장,24020115935,5000,CASH,APPROVED,배달,2024-02-01 08:05:56,
카카온 테스트 매장,24020150798,30000,KAKAOPAY,APPROVED,매장,2024-02-01 09:44:53,
카카온 테스트 매장,24020184138,20000,CASH,APPROVED,매장,2024-02-01 09:56:13,
카카온 테스트 매장,24020182368,50000,CASH,APPROVED,매장,2024-02-01 10:40:05,
카카온 테스트 매장,24020112183,5000,KAKAOPAY,APPROVED,배달,2024-02-01 15:21:03,
카카온 테스트 매장,24020159557,30000,CARD,APPROVED,배달,2024-02-01 15:40:31,
카카온 테스트 매장,24020161018,40000,KAKAOPAY,APPROVED,매장,2024-02-01 16:15:49,
카카온 테스트 매장,24020194833,25000,CARD,APPROVED,매장,2024-02-01 19:05:52,
카카온 테스트 매장,24020139944,20000,KAKAOPAY,APPROVED,매장,2024-02-01 19:14:29,
카카온 테스트 매장,24020127388,40000,CARD,APPROVED,배달,2024-02-01 20:15:09,
카카온 테스트 매장,24020120344,30000,KAKAOPAY,APPROVED,배달,2024-02-01 20:58:50,
카카온 테스트 매장,24020192443,15000,CARD,APPROVED,매장,2024-02-01 21:14:29,
카카온 테스트 매장,24020253409,10000,KAKAOPAY,APPROVED,매장,2024-02-02 03:21:23,
카카온 테스트 매장,24020292514,30000,TRANSFER,APPROVED,매장,2024-02-02 03:57:06,
카카온 테스트 매장,24020206332,40000,KAKAOPAY,APPROVED,배달,2024-02-02 04:00:46,
카카온 테스트 매장,24020271347,15000,KAKAOPAY,APPROVED,매장,2024-02-02 04:41:57,
카카온 테스트 매장,24020240600,40000,KAKAOPAY,APPROVED,매장,2024-02-02 07:02:45,
카카온 테스트 매장,24020210275,15000,CASH,APPROVED,매장,2024-02-02 09:07:17,
